   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   9.40  11.00   3.70   0.00  11.00  12.30   0.00   2.20   3.70   0.00   2.90   0.00   0.00   2.20   0.00   0.40
   1.80   2.70   1.10   0.00  12.80   9.70   0.00   6.40   2.50   0.00  -4.90   0.00   0.00   3.30   0.00  -2.00
   3.80   4.00  -3.30   0.00   9.50   4.60   0.00  -0.30   2.30   0.00  -3.20   0.00   0.00   0.20   0.00  -4.80
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   5.80   8.70   0.00   0.00   9.90   6.10   0.00   0.00   2.40   0.00  -1.90   0.00   0.00   1.70   0.00  -2.50
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
# 1/2 Internal Loop DG
   1.80   2.00   1.90   2.50   2.10   2.30   2.20   2.20   1.90   2.30   1.90   2.50   3.10   2.70   3.10   2.50
   1.90   2.10   2.00   2.60   2.30   2.50   2.40   2.40   2.00   2.40   2.00   2.60   2.70   2.30   2.70   2.10
   1.80   2.00   1.90   2.50   2.60   2.80   2.70   2.70   1.90   2.30   1.90   2.50   3.10   2.70   3.10   2.50
   2.40   2.60   2.50   3.10   2.20   2.40   2.30   2.30   2.40   2.80   2.40   3.00   2.50   2.10   2.50   1.90
   1.30   1.50   1.40   2.00   1.80   2.00   1.90   1.90   1.50   1.90   1.50   2.10   2.60   2.20   2.60   2.00
   1.60   1.80   1.70   2.30   2.00   2.20   2.10   2.10   1.20   1.60   1.20   1.80   2.40   2.00   2.40   1.80
   1.40   1.60   1.50   2.10   1.80   2.00   1.90   1.90   1.50   1.90   1.50   2.10   2.80   2.40   2.80   2.20
   2.00   2.20   2.10   2.70   1.90   2.10   2.00   2.00   2.10   2.50   2.10   2.70   2.20   1.80   2.20   1.60
   1.40   1.60   1.50   2.10   1.90   2.10   2.00   2.00   1.60   2.00   1.60   2.20   2.70   2.30   2.70   2.10
   1.70   1.90   1.80   2.40   2.10   2.30   2.20   2.20   1.70   2.10   1.70   2.30   2.40   2.00   2.40   1.80
   1.50   1.70   1.60   2.20   1.50   1.70   1.60   1.60   1.60   2.00   1.60   2.20   2.60   2.20   2.60   2.00
   2.20   2.40   2.30   2.90   1.90   2.10   2.00   2.00   2.10   2.50   2.10   2.70   2.20   1.80   2.20   1.60
   1.90   2.10   2.00   2.60   2.40   2.60   2.50   2.50   2.00   2.40   2.00   2.60   3.10   2.70   3.10   2.50
   2.20   2.40   2.30   2.90   2.40   2.60   2.50   2.50   2.20   2.60   2.20   2.80   2.90   2.50   2.90   2.30
   1.90   2.10   2.00   2.60   2.10   2.30   2.20   2.20   2.00   2.40   2.00   2.60   3.10   2.70   3.10   2.50
   2.40   2.60   2.50   3.10   2.40   2.60   2.50   2.50   2.50   2.90   2.50   3.10   2.90   2.50   2.90   2.30
   1.70   1.90   1.80   2.40   2.10   2.30   2.20   2.20   1.90   2.30   1.90   2.50   3.10   2.70   3.10   2.50
   1.90   2.10   2.00   2.60   2.30   2.50   2.40   2.40   2.10   2.50   2.10   2.70   2.70   2.30   2.70   2.10
   1.80   2.00   1.90   2.50   2.40   2.60   2.50   2.50   1.90   2.30   1.90   2.50   3.10   2.70   3.10   2.50
   2.40   2.60   2.50   3.10   2.20   2.40   2.30   2.30   2.50   2.90   2.50   3.10   2.50   2.10   2.50   1.90
   1.90   2.10   2.00   2.60   2.40   2.60   2.50   2.50   2.00   2.40   2.00   2.60   2.90   2.50   2.90   2.30
   2.20   2.40   2.30   2.90   2.40   2.60   2.50   2.50   2.10   2.50   2.10   2.70   2.90   2.50   2.90   2.30
   1.90   2.10   2.00   2.60   2.20   2.40   2.30   2.30   2.00   2.40   2.00   2.60   3.10   2.70   3.10   2.50
   2.40   2.60   2.50   3.10   2.40   2.60   2.50   2.50   2.50   2.90   2.50   3.10   2.90   2.50   2.90   2.30
   1.50   1.80   1.60   2.10   1.90   2.10   1.80   1.90   1.60   1.40   1.60   2.00   2.90   2.40   2.70   2.20
   1.60   1.90   1.70   2.20   2.10   2.30   2.00   2.10   1.70   1.50   1.70   2.10   2.50   2.00   2.30   1.80
   1.50   1.80   1.60   2.10   2.40   2.60   2.30   2.40   1.60   1.40   1.60   2.00   2.90   2.40   2.70   2.20
   2.10   2.40   2.20   2.70   2.00   2.20   1.90   2.00   2.10   1.90   2.10   2.50   2.30   1.80   2.10   1.60
   1.00   1.30   1.10   1.60   1.60   1.80   1.50   1.60   1.20   1.00   1.20   1.60   2.40   1.90   2.20   1.70
   1.30   1.60   1.40   1.90   1.80   2.00   1.70   1.80   0.90   0.70   0.90   1.30   2.20   1.70   2.00   1.50
   1.10   1.40   1.20   1.70   1.60   1.80   1.50   1.60   1.20   1.00   1.20   1.60   2.60   2.10   2.40   1.90
   1.70   2.00   1.80   2.30   1.70   1.90   1.60   1.70   1.80   1.60   1.80   2.20   2.00   1.50   1.80   1.30
   1.10   1.40   1.20   1.70   1.70   1.90   1.60   1.70   1.30   1.10   1.30   1.70   2.50   2.00   2.30   1.80
   1.40   1.70   1.50   2.00   1.90   2.10   1.80   1.90   1.40   1.20   1.40   1.80   2.20   1.70   2.00   1.50
   1.20   1.50   1.30   1.80   1.30   1.50   1.20   1.30   1.30   1.10   1.30   1.70   2.40   1.90   2.20   1.70
   1.90   2.20   2.00   2.50   1.70   1.90   1.60   1.70   1.80   1.60   1.80   2.20   2.00   1.50   1.80   1.30
   1.60   1.90   1.70   2.20   2.20   2.40   2.10   2.20   1.70   1.50   1.70   2.10   2.90   2.40   2.70   2.20
   1.90   2.20   2.00   2.50   2.20   2.40   2.10   2.20   1.90   1.70   1.90   2.30   2.70   2.20   2.50   2.00
   1.60   1.90   1.70   2.20   1.90   2.10   1.80   1.90   1.70   1.50   1.70   2.10   2.90   2.40   2.70   2.20
   2.10   2.40   2.20   2.70   2.20   2.40   2.10   2.20   2.20   2.00   2.20   2.60   2.70   2.20   2.50   2.00
   1.40   1.70   1.50   2.00   1.90   2.10   1.80   1.90   1.60   1.40   1.60   2.00   2.90   2.40   2.70   2.20
   1.60   1.90   1.70   2.20   2.10   2.30   2.00   2.10   1.80   1.60   1.80   2.20   2.50   2.00   2.30   1.80
   1.50   1.80   1.60   2.10   2.20   2.40   2.10   2.20   1.60   1.40   1.60   2.00   2.90   2.40   2.70   2.20
   2.10   2.40   2.20   2.70   2.00   2.20   1.90   2.00   2.20   2.00   2.20   2.60   2.30   1.80   2.10   1.60
   1.60   1.90   1.70   2.20   2.20   2.40   2.10   2.20   1.70   1.50   1.70   2.10   2.70   2.20   2.50   2.00
   1.90   2.20   2.00   2.50   2.20   2.40   2.10   2.20   1.80   1.60   1.80   2.20   2.70   2.20   2.50   2.00
   1.60   1.90   1.70   2.20   2.00   2.20   1.90   2.00   1.70   1.50   1.70   2.10   2.90   2.40   2.70   2.20
   2.10   2.40   2.20   2.70   2.20   2.40   2.10   2.20   2.20   2.00   2.20   2.60   2.70   2.20   2.50   2.00
   1.40   1.70   1.50   2.00   1.80   2.00   1.30   1.90   1.50   1.70   1.50   2.20   2.70   2.40   2.70   2.20
   1.50   1.80   1.60   2.10   2.00   2.20   1.50   2.10   1.60   1.80   1.60   2.30   2.30   2.00   2.30   1.80
   1.40   1.70   1.50   2.00   2.30   2.50   1.80   2.40   1.50   1.70   1.50   2.20   2.70   2.40   2.70   2.20
   2.00   2.30   2.10   2.60   1.90   2.10   1.40   2.00   2.00   2.20   2.00   2.70   2.10   1.80   2.10   1.60
   0.90   1.20   1.00   1.50   1.50   1.70   1.00   1.60   1.10   1.30   1.10   1.80   2.20   1.90   2.20   1.70
   1.20   1.50   1.30   1.80   1.70   1.90   1.20   1.80   0.80   1.00   0.80   1.50   2.00   1.70   2.00   1.50
   1.00   1.30   1.10   1.60   1.50   1.70   1.00   1.60   1.10   1.30   1.10   1.80   2.40   2.10   2.40   1.90
   1.60   1.90   1.70   2.20   1.60   1.80   1.10   1.70   1.70   1.90   1.70   2.40   1.80   1.50   1.80   1.30
   1.00   1.30   1.10   1.60   1.60   1.80   1.10   1.70   1.20   1.40   1.20   1.90   2.30   2.00   2.30   1.80
   1.30   1.60   1.40   1.90   1.80   2.00   1.30   1.90   1.30   1.50   1.30   2.00   2.00   1.70   2.00   1.50
   1.10   1.40   1.20   1.70   1.20   1.40   0.70   1.30   1.20   1.40   1.20   1.90   2.20   1.90   2.20   1.70
   1.80   2.10   1.90   2.40   1.60   1.80   1.10   1.70   1.70   1.90   1.70   2.40   1.80   1.50   1.80   1.30
   1.50   1.80   1.60   2.10   2.10   2.30   1.60   2.20   1.60   1.80   1.60   2.30   2.70   2.40   2.70   2.20
   1.80   2.10   1.90   2.40   2.10   2.30   1.60   2.20   1.80   2.00   1.80   2.50   2.50   2.20   2.50   2.00
   1.50   1.80   1.60   2.10   1.80   2.00   1.30   1.90   1.60   1.80   1.60   2.30   2.70   2.40   2.70   2.20
   2.00   2.30   2.10   2.60   2.10   2.30   1.60   2.20   2.10   2.30   2.10   2.80   2.50   2.20   2.50   2.00
   1.30   1.60   1.40   1.90   1.80   2.00   1.30   1.90   1.50   1.70   1.50   2.20   2.70   2.40   2.70   2.20
   1.50   1.80   1.60   2.10   2.00   2.20   1.50   2.10   1.70   1.90   1.70   2.40   2.30   2.00   2.30   1.80
   1.40   1.70   1.50   2.00   2.10   2.30   1.60   2.20   1.50   1.70   1.50   2.20   2.70   2.40   2.70   2.20
   2.00   2.30   2.10   2.60   1.90   2.10   1.40   2.00   2.10   2.30   2.10   2.80   2.10   1.80   2.10   1.60
   1.50   1.80   1.60   2.10   2.10   2.30   1.60   2.20   1.60   1.80   1.60   2.30   2.50   2.20   2.50   2.00
   1.80   2.10   1.90   2.40   2.10   2.30   1.60   2.20   1.70   1.90   1.70   2.40   2.50   2.20   2.50   2.00
   1.50   1.80   1.60   2.10   1.90   2.10   1.40   2.00   1.60   1.80   1.60   2.30   2.70   2.40   2.70   2.20
   2.00   2.30   2.10   2.60   2.10   2.30   1.60   2.20   2.10   2.30   2.10   2.80   2.50   2.20   2.50   2.00
   2.00   2.30   2.00   2.30   2.40   2.40   2.20   2.40   2.00   2.10   2.00   2.50   3.10   2.90   3.10   2.90
   2.10   2.40   2.10   2.40   2.60   2.60   2.40   2.60   2.10   2.20   2.10   2.60   2.70   2.50   2.70   2.50
   2.00   2.30   2.00   2.30   2.90   2.90   2.70   2.90   2.00   2.10   2.00   2.50   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   2.90   2.50   2.50   2.30   2.50   2.50   2.60   2.50   3.00   2.50   2.30   2.50   2.30
   1.50   1.80   1.50   1.80   2.10   2.10   1.90   2.10   1.60   1.70   1.60   2.10   2.60   2.40   2.60   2.40
   1.80   2.10   1.80   2.10   2.30   2.30   2.10   2.30   1.30   1.40   1.30   1.80   2.40   2.20   2.40   2.20
   1.60   1.90   1.60   1.90   2.10   2.10   1.90   2.10   1.60   1.70   1.60   2.10   2.80   2.60   2.80   2.60
   2.20   2.50   2.20   2.50   2.20   2.20   2.00   2.20   2.20   2.30   2.20   2.70   2.20   2.00   2.20   2.00
   1.60   1.90   1.60   1.90   2.20   2.20   2.00   2.20   1.70   1.80   1.70   2.20   2.70   2.50   2.70   2.50
   1.90   2.20   1.90   2.20   2.40   2.40   2.20   2.40   1.80   1.90   1.80   2.30   2.40   2.20   2.40   2.20
   1.70   2.00   1.70   2.00   1.80   1.80   1.60   1.80   1.70   1.80   1.70   2.20   2.60   2.40   2.60   2.40
   2.40   2.70   2.40   2.70   2.20   2.20   2.00   2.20   2.20   2.30   2.20   2.70   2.20   2.00   2.20   2.00
   2.10   2.40   2.10   2.40   2.70   2.70   2.50   2.70   2.10   2.20   2.10   2.60   3.10   2.90   3.10   2.90
   2.40   2.70   2.40   2.70   2.70   2.70   2.50   2.70   2.30   2.40   2.30   2.80   2.90   2.70   2.90   2.70
   2.10   2.40   2.10   2.40   2.40   2.40   2.20   2.40   2.10   2.20   2.10   2.60   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   2.90   2.70   2.70   2.50   2.70   2.60   2.70   2.60   3.10   2.90   2.70   2.90   2.70
   1.90   2.20   1.90   2.20   2.40   2.40   2.20   2.40   2.00   2.10   2.00   2.50   3.10   2.90   3.10   2.90
   2.10   2.40   2.10   2.40   2.60   2.60   2.40   2.60   2.20   2.30   2.20   2.70   2.70   2.50   2.70   2.50
   2.00   2.30   2.00   2.30   2.70   2.70   2.50   2.70   2.00   2.10   2.00   2.50   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   2.90   2.50   2.50   2.30   2.50   2.60   2.70   2.60   3.10   2.50   2.30   2.50   2.30
   2.10   2.40   2.10   2.40   2.70   2.70   2.50   2.70   2.10   2.20   2.10   2.60   2.90   2.70   2.90   2.70
   2.40   2.70   2.40   2.70   2.70   2.70   2.50   2.70   2.20   2.30   2.20   2.70   2.90   2.70   2.90   2.70
   2.10   2.40   2.10   2.40   2.50   2.50   2.30   2.50   2.10   2.20   2.10   2.60   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   2.90   2.70   2.70   2.50   2.70   2.60   2.70   2.60   3.10   2.90   2.70   2.90   2.70
   1.90   2.00   1.90   2.50   2.10   2.30   2.10   2.20   1.90   2.50   1.90   2.50   3.10   2.70   3.00   2.50
